Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34814759,11/18/2016 02:34:00 PM,11/23/2016 12:00:00 PM,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11432,84-28 164 STREET,164 STREET,84 ROAD,84 DRIVE,,,ADDRESS,Jamaica,,N/A,Closed,,,11/23/2016 12:00:00 PM,08 QUEENS,QUEENS,1039010,199639,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71447021154346,-73.80246764609112,"(40.714470211543, -73.802467646091)"
34815059,11/18/2016 06:26:00 PM,11/23/2016 12:00:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11236,,,,,EAST 85 STREET,AVENUE M,INTERSECTION,BROOKLYN,,N/A,Closed,,,11/23/2016 12:00:00 PM,18 BROOKLYN,BROOKLYN,1011360,169299,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63132171256139,-73.90232968115797,"(40.631321712561, -73.902329681158)"
34815513,11/19/2016 12:05:00 PM,11/23/2016 12:00:00 PM,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11373,76-46 47 AVENUE,47 AVENUE,76 STREET,79 STREET,,,ADDRESS,Elmhurst,,N/A,Closed,,,11/23/2016 12:00:00 PM,04 QUEENS,QUEENS,1015717,208855,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73987937367335,-73.88644781781684,"(40.739879373673, -73.886447817817)"
34815517,11/18/2016 08:52:00 PM,11/25/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11106,36-02 32 STREET,32 STREET,36 AVENUE,37 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/25/2016 12:00:00 PM,01 QUEENS,QUEENS,1003869,214695,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.755942918781734,-73.92918558752184,"(40.755942918782, -73.929185587522)"
34815800,11/19/2016 12:57:00 PM,11/26/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11237,431 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,HIMROD STREET,HARMAN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/26/2016 12:00:00 PM,04 BROOKLYN,BROOKLYN,1006576,194120,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69946316411348,-73.91948298941055,"(40.699463164113, -73.919482989411)"
34815804,11/19/2016 01:14:00 PM,11/22/2016 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11385,2147 HARMAN STREET,HARMAN STREET,RICARD STREET,TONSOR STREET,,,ADDRESS,Ridgewood,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/22/2016 12:00:00 PM,05 QUEENS,QUEENS,1009873,198356,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71108104764856,-73.90757650095891,"(40.711081047649, -73.907576500959)"
34815832,11/19/2016 07:57:00 AM,12/05/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11692,526 BEACH   64 STREET,BEACH   64 STREET,THURSBY AVENUE,ALMEDA AVENUE,,,ADDRESS,Arverne,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,14 QUEENS,QUEENS,1041590,156410,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59580006748416,-73.79352855776584,"(40.595800067484, -73.793528557766)"
34815833,11/19/2016 09:01:00 AM,11/25/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11378,59-09 MASPETH AVENUE,MASPETH AVENUE,59 STREET,59 PLACE,,,ADDRESS,Maspeth,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/25/2016 12:00:00 PM,05 QUEENS,QUEENS,1009746,202762,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72317482116962,-73.90801790804665,"(40.72317482117, -73.908017908047)"
34816021,11/19/2016 08:53:00 AM,11/21/2016 12:00:00 PM,DSNY,BCC - Brooklyn South,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11234,2029 MILL AVENUE,MILL AVENUE,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/21/2016 12:00:00 PM,18 BROOKLYN,BROOKLYN,1007834,163895,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61649895987568,-73.91505181914135,"(40.616498959876, -73.915051819141)"
34816746,11/18/2016 03:55:00 PM,11/19/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11229,2440 OCEAN AVENUE,OCEAN AVENUE,AVENUE S,AVENUE T,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/19/2016 12:00:00 PM,15 BROOKLYN,BROOKLYN,997586,158720,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6023160003338,-73.95197472156784,"(40.602316000334, -73.951974721568)"
34816488,11/19/2016 07:53:00 AM,11/21/2016 12:00:00 PM,DSNY,Brooklyn North 03,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11205,178 WALWORTH STREET,WALWORTH STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,11/21/2016 12:00:00 PM,03 BROOKLYN,BROOKLYN,996987,191955,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.693539740144764,-73.95406906943948,"(40.693539740145, -73.954069069439)"
34816497,11/18/2016 01:52:00 PM,11/21/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10312,,,,,DRUMGOOLE ROAD WEST,HUGUENOT AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/21/2016 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,930389,134555,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5358343053482,-74.19377012599674,"(40.535834305348, -74.193770125997)"
34816502,11/18/2016 06:25:00 PM,11/22/2016 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11354,39-09 MAIN STREET,MAIN STREET,39 AVENUE,ROOSEVELT AVENUE,,,ADDRESS,Flushing,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/22/2016 12:00:00 PM,07 QUEENS,QUEENS,1031234,216257,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76012713568894,-73.83040139244983,"(40.760127135689, -73.83040139245)"
34816508,11/19/2016 10:39:00 AM,11/22/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10470,4709 WHITE PLAINS ROAD,WHITE PLAINS ROAD,CRANFORD AVENUE,ST OUEN STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/22/2016 12:00:00 PM,12 BRONX,BRONX,1025669,268562,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.90371690354786,-73.85016643713546,"(40.903716903548, -73.850166437135)"
34816600,11/18/2016 07:57:00 PM,11/25/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11212,599 SACKMAN STREET,SACKMAN STREET,LIVONIA AVENUE,RIVERDALE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/25/2016 12:00:00 PM,16 BROOKLYN,BROOKLYN,1011128,180762,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66278585666279,-73.90311984177785,"(40.662785856663, -73.903119841778)"
34816601,11/19/2016 06:56:00 AM,11/21/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11203,1278 SCHENECTADY AVENUE,SCHENECTADY AVENUE,AVENUE D,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/21/2016 12:00:00 PM,17 BROOKLYN,BROOKLYN,1003066,172908,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64124914640362,-73.93220073998584,"(40.641249146404, -73.932200739986)"
34816754,11/18/2016 04:31:00 PM,11/21/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10013,,,,,FRANKLIN STREET,BROADWAY,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/21/2016 12:00:00 PM,01 MANHATTAN,MANHATTAN,983270,200662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71744751468198,-74.00353524817803,"(40.717447514682, -74.003535248178)"
34816766,11/19/2016 01:08:00 PM,12/01/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11363,20 SHORE ROAD,SHORE ROAD,36 AVENUE,,,,ADDRESS,Little Neck,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/01/2016 12:00:00 PM,11 QUEENS,QUEENS,1052794,221336,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77392675854668,-73.75252460163195,"(40.773926758547, -73.752524601632)"
34816784,11/19/2016 09:22:00 AM,11/21/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10013,30 VAN DAM STREET,VAN DAM STREET,AVENUE OF THE AMERICAS,VARICK STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/21/2016 12:00:00 PM,02 MANHATTAN,MANHATTAN,982860,203911,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72636517982995,-74.00501495157229,"(40.72636517983, -74.005014951572)"
34817412,11/19/2016 05:44:00 AM,11/19/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10001,606 WEST   29 STREET,WEST   29 STREET,11 AVENUE,12 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/19/2016 12:00:00 PM,04 MANHATTAN,MANHATTAN,982918,213563,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.752857532138435,-74.00480760580766,"(40.752857532138, -74.004807605808)"
34817414,11/19/2016 11:35:00 AM,11/22/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10310,101 BARKER STREET,BARKER STREET,TRINITY PLACE,CASTLETON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/22/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,950586,170548,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.634727466988366,-74.12128888915667,"(40.634727466988, -74.121288889157)"
34817415,11/19/2016 01:08:00 PM,11/23/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11105,20-23 21 STREET,21 STREET,20 AVENUE,21 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/23/2016 12:00:00 PM,01 QUEENS,QUEENS,1008319,224740,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78350282194663,-73.91308743171997,"(40.783502821947, -73.91308743172)"
34817442,11/19/2016 11:41:00 AM,11/22/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11210,644 EAST   29 STREET,EAST   29 STREET,FARRAGUT ROAD,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/22/2016 12:00:00 PM,14 BROOKLYN,BROOKLYN,998433,170683,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63515062824298,-73.94889939487206,"(40.635150628243, -73.948899394872)"
34817460,11/19/2016 11:15:00 AM,11/21/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11238,95 EASTERN PARKWAY,EASTERN PARKWAY,UNDERHILL AVENUE,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/21/2016 12:00:00 PM,08 BROOKLYN,BROOKLYN,993739,184332,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.672620422134116,-73.9657924245824,"(40.672620422134, -73.965792424582)"
34817578,11/19/2016 12:34:00 PM,11/29/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11377,37-70 62 STREET,62 STREET,37 AVENUE,39 AVENUE,,,ADDRESS,Woodside,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/29/2016 12:00:00 PM,02 QUEENS,QUEENS,1011738,212080,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74874444868197,-73.90079329018069,"(40.748744448682, -73.900793290181)"
34818741,11/18/2016 08:53:00 PM,11/19/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10466,828 EAST  223 STREET,EAST  223 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/19/2016 12:00:00 PM,12 BRONX,BRONX,1023688,261795,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.885152742390225,-73.85737256567671,"(40.88515274239, -73.857372565677)"
34817726,11/18/2016 02:16:00 PM,11/26/2016 12:00:00 PM,DSNY,P - Manhattan and Bronx,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10472,1810 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,BEACH AVENUE,TAYLOR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,,11/26/2016 12:00:00 PM,09 BRONX,BRONX,1021290,243383,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.834627789163044,-73.86614666150835,"(40.834627789163, -73.866146661508)"
34818403,11/19/2016 12:21:00 PM,11/21/2016 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11213,1746 PRESIDENT STREET,PRESIDENT STREET,UTICA AVENUE,ROCHESTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/21/2016 12:00:00 PM,09 BROOKLYN,BROOKLYN,1003896,182252,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.666894575124154,-73.92918280193905,"(40.666894575124, -73.929182801939)"
34818452,11/19/2016 07:29:00 AM,11/29/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11417,103-25 92 STREET,92 STREET,ROCKAWAY BOULEVARD,LIBERTY AVENUE,,,ADDRESS,Ozone Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/29/2016 12:00:00 PM,10 QUEENS,QUEENS,1026585,187486,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68118128758442,-73.84736386233656,"(40.681181287584, -73.847363862337)"
34818550,11/19/2016 11:31:00 AM,11/23/2016 12:00:00 PM,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11417,,,,,100 STREET,133 AVENUE,INTERSECTION,Ozone Park,,N/A,Closed,,,11/23/2016 12:00:00 PM,10 QUEENS,QUEENS,1029201,185892,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.676793227936095,-73.83794269459,"(40.676793227936, -73.83794269459)"
34818675,11/18/2016 09:30:00 PM,11/19/2016 12:00:00 PM,DSNY,BCC - Staten Island,Dirty Conditions,E2 Receptacle Violation,Sidewalk,10301,402 HOYT AVENUE,HOYT AVENUE,CASTLETON AVENUE,DELAFIELD AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/19/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,955057,169898,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63295921981079,-74.10517741332932,"(40.632959219811, -74.105177413329)"
34818676,11/19/2016 07:17:00 AM,11/26/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11412,200-02 104 AVENUE,104 AVENUE,200 STREET,201 STREET,,,ADDRESS,Saint Albans,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/26/2016 12:00:00 PM,12 QUEENS,QUEENS,1051185,197617,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.708836589835734,-73.75856982818728,"(40.708836589836, -73.758569828187)"
34818677,11/19/2016 07:57:00 AM,11/22/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1526 OVERING STREET,OVERING STREET,GLEBE AVENUE,ST RAYMOND AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/22/2016 12:00:00 PM,10 BRONX,BRONX,1026777,245840,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.841346813399966,-73.84630246862761,"(40.8413468134, -73.846302468628)"
34819412,11/18/2016 06:38:00 PM,11/21/2016 12:00:00 PM,DSNY,Brooklyn North 03,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11205,180 SPENCER STREET,SPENCER STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/21/2016 12:00:00 PM,03 BROOKLYN,BROOKLYN,996779,191664,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.692741309461205,-73.95481967991473,"(40.692741309461, -73.954819679915)"
34819423,11/19/2016 07:19:00 AM,12/17/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11417,103-33 92 STREET,92 STREET,ROCKAWAY BOULEVARD,LIBERTY AVENUE,,,ADDRESS,Ozone Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/17/2016 12:00:00 PM,10 QUEENS,QUEENS,1026586,187483,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68117304849573,-73.84736027575536,"(40.681173048496, -73.847360275755)"
34819451,11/19/2016 07:26:00 AM,12/17/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11417,103-27 92 STREET,92 STREET,ROCKAWAY BOULEVARD,LIBERTY AVENUE,,,ADDRESS,Ozone Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/17/2016 12:00:00 PM,10 QUEENS,QUEENS,1026585,187485,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.681178542815765,-73.84736386861897,"(40.681178542816, -73.847363868619)"
34819452,11/19/2016 01:13:00 PM,11/23/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11105,20-21 21 STREET,21 STREET,20 AVENUE,21 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/23/2016 12:00:00 PM,01 QUEENS,QUEENS,1008328,224749,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.783527500026466,-73.91305490070538,"(40.783527500026, -73.913054900705)"
34819464,11/18/2016 02:11:00 PM,11/19/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10453,1750 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST 176 STREET,MACOMBS ROAD,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,11/19/2016 12:00:00 PM,05 BRONX,BRONX,1007191,248719,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.849321422069686,-73.91707864396888,"(40.84932142207, -73.917078643969)"
34819622,11/18/2016 03:40:00 PM,11/23/2016 12:00:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11208,1383 DUMONT AVENUE,DUMONT AVENUE,AUTUMN AVENUE,LINCOLN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,,11/23/2016 12:00:00 PM,05 BROOKLYN,BROOKLYN,1021234,183536,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67036341529429,-73.8666781943133,"(40.670363415294, -73.866678194313)"
34819637,11/19/2016 09:58:00 AM,11/22/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,"E4 18"" Law",Street,11220,,,,,7 AVENUE,50 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/22/2016 12:00:00 PM,07 BROOKLYN,BROOKLYN,982609,173336,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6424437491938,-74.00591308283065,"(40.642443749194, -74.005913082831)"
34819638,11/19/2016 11:00:00 AM,11/21/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10456,1367 CLAY AVENUE,CLAY AVENUE,EAST 169 STREET,BEND,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/21/2016 12:00:00 PM,04 BRONX,BRONX,1009567,243908,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83611014813629,-73.90850864543971,"(40.836110148136, -73.90850864544)"
